chromosome	start	end	length
Pa2	1045708	1046018	310
Pa2	1048676	1048952	276
Pa2	1048954	1049014	60
Pa2	1049123	1049195	72
Pa2	1049195	1049672	477
Pa2	1049673	1051773	2100
Pa2	1051912	1051938	26
Pa2	1054725	1054764	39
Pa2	1054892	1054911	19
Pa2	1056416	1058133	1717
Pa2	1064935	1065944	1009
Pa2	1065957	1066000	43
Pa2	1066001	1066441	440
Pa2	1066442	1067087	645
Pa2	1066923	1074623	7700
Pa2	1074596	1074624	28
Pa2	1074625	1075102	477
Pa2	1075101	1075243	142
Pa2	1075244	1075999	755
Pa2	1075999	1076413	414
Pa2	1076433	1078723	2290
Pa2	1079163	1080191	1028
Pa2	1080158	1080467	309
Pa2	1080480	1080564	84
Pa2	1080500	1081319	819
Pa2	1081323	1083040	1717
Pa2	1083041	1091054	8013
Pa2	1091055	1091379	324
Pa2	1091380	1091993	613
Pa2	1091708	1092772	1064
Pa2	1092126	1092934	808
Pa2	1093461	1093862	401
Pa2	1093691	1094170	479
Pa2	1094796	1095941	1145
Pa2	1095942	1107778	11836
Pa2	1107779	1107902	123
Pa2	1107903	1116471	8568
1116472	1131376	-7648992	-8780368
Pa2	1131377	1136006	4629
Pa2	1136007	1136356	349
Pa2	1136124	1146360	10236
Pa2	1139280	1149590	10310
Pa2	1149591	1164053	14462
Pa2	1164054	1174486	10432
Pa2	1167388	1177716	10328
Pa2	1177717	1183046	5329
Pa2	1183052	1183159	107
Pa2	1183069	1193186	10117
Pa2	1186083	1196415	10332
Pa2	1196416	1210877	14461
Pa2	1210878	1221303	10425
Pa2	1214205	1227201	12996
Pa2	1227202	1227526	324
Pa2	1227527	1239325	11798
Pa2	1239326	1247650	8324
Pa2	1247645	1249065	1420
Pa2	1253614	1255446	1832
Pa2	1264687	1264794	107
Pa2	1264934	1264972	38
Pa2	1266987	1267969	982
Pa2	1269390	1269446	56
Pa2	1273587	1274287	700
Pa2	1275375	1275471	96
Pa2	1276019	1276168	149
Pa2	1276039	1276625	586
Pa2	1276594	1276657	63
Pa2	1277301	1277396	95
Pa2	1277736	1277999	263
Pa2	1285373	1285409	36
Pa2	1293306	1293339	33
Pa2	1296705	1298427	1722
Pa2	1299309	1299342	33
Pa2	1299343	1300371	1028
Pa2	1300372	1300516	144
Pa2	1300517	1300729	212
Pa2	1300789	1300848	59
Pa2	1300848	1300887	39
Pa2	1301245	1302623	1378
Pa2	1302624	1303434	810
Pa2	1303365	1303444	79
Pa2	1304158	1305293	1135
Pa2	1306383	1306422	39
Pa2	1315898	1315974	76
Pa2	1317472	1318608	1136
Pa2	1318768	1320565	1797
Pa2	1321735	1321807	72
Pa2	1321810	1321892	82
Pa2	1322118	1327892	5774
Pa2	1328081	1328346	265
Pa2	1334287	1334313	26
Pa2	1346982	1347139	157
Pa2	1347179	1347337	158
Pa2	1347320	1348483	1163
Pa2	1348562	1348618	56
Pa2	1350160	1350292	132
Pa2	1351092	1351143	51
Pa2	1355745	1355772	27
Pa2	1357120	1357167	47
Pa2	1357165	1359788	2623
Pa2	1359292	1364577	5285
Pa2	1364575	1367851	3276
Pa2	1371800	1374173	2373
Pa2	1374078	1374190	112
Pa2	1380822	1380884	62
Pa2	1382654	1382730	76
Pa2	1392707	1392744	37
Pa2	1392935	1392981	46
Pa2	1394953	1395008	55
Pa2	1395043	1395089	46
Pa2	1395357	1396170	813
Pa2	1396872	1396995	123
Pa2	1397155	1397592	437
Pa2	1397855	1398991	1136
Pa2	1404016	1405214	1198
Pa2	1406428	1406495	67
Pa2	1406500	1406529	29
Pa2	1411249	1411599	350
Pa2	1411578	1412250	672
Pa2	1413781	1413861	80
Pa2	1415099	1416854	1755
Pa2	1418362	1418402	40
Pa2	1418403	1418813	410
Pa2	1418814	1420449	1635
Pa2	1420450	1421129	679
Pa2	1421101	1424114	3013
Pa2	1424189	1424400	211
Pa2	1424341	1424616	275
Pa2	1425938	1426232	294
Pa2	1426240	1427210	970
Pa2	1426816	1427639	823
Pa2	1427636	1428909	1273
Pa2	1428515	1429485	970
Pa2	1429493	1429787	294
Pa2	1431109	1431384	275
Pa2	1431325	1431537	212
Pa2	1431612	1434625	3013
Pa2	1434597	1435276	679
Pa2	1435277	1436912	1635
Pa2	1436913	1437024	111
Pa2	1437016	1437064	48
Pa2	1437462	1443238	5776
Pa2	1443221	1443368	147
Pa2	1443240	1445692	2452
Pa2	1445725	1446124	399
Pa2	1447089	1447492	403
Pa2	1447729	1447785	56
Pa2	1447778	1447827	49
Pa2	1448528	1448644	116
Pa2	1456940	1459685	2745
Pa2	1463423	1463444	21
Pa2	1466798	1466827	29
Pa2	1470885	1470975	90
Pa2	1478566	1478593	27
Pa2	1479552	1480034	482
Pa2	1482897	1482929	32
Pa2	1484325	1484348	23
Pa2	1485624	1485655	31
Pa2	1488668	1488699	31
Pa2	1490659	1490847	188
Pa2	1490848	1491666	818
Pa2	1491684	1491783	99
Pa2	1496726	1496778	52
Pa2	1498809	1498864	55
Pa2	1498825	1498885	60
Pa2	1498834	1498925	91
Pa2	1498900	1498954	54
Pa2	1498948	1503338	4390
Pa2	1503329	1506183	2854
Pa2	1510900	1511038	138
Pa2	1511213	1513575	2362
Pa2	1516309	1516336	27
Pa2	1524576	1524985	409
Pa2	1529329	1529467	138
Pa2	1534183	1536546	2363
Pa2	1536451	1536559	108
Pa2	1546114	1546191	77
Pa2	1547267	1548426	1159
Pa2	1550274	1550397	123
Pa2	1551622	1551759	137
Pa2	1558805	1558841	36
Pa2	1572716	1572759	43
Pa2	1576875	1576909	34
Pa2	1577722	1577829	107
Pa2	1578414	1578791	377
Pa2	1580048	1580120	72
Pa2	1580123	1580205	82
Pa2	1580431	1586210	5779
Pa2	1586608	1586656	48
Pa2	1586648	1587200	552
Pa2	1586760	1587625	865
Pa2	1587633	1587931	298
Pa2	1587927	1589090	1163
Pa2	1595654	1595966	312
Pa2	1595963	1596012	49
Pa2	1597638	1598283	645
Pa2	1598119	1605819	7700
Pa2	1605821	1606299	478
Pa2	1606429	1608590	2161
Pa2	1608584	1608621	37
Pa2	1612096	1612123	27
Pa2	1615051	1617412	2361
Pa2	1625035	1625132	97
Pa2	1625047	1627408	2361
Pa2	1630666	1631639	973
Pa2	1631731	1631750	19
Pa2	1631976	1632094	118
Pa2	1632095	1632782	687
Pa2	1635987	1638279	2292
Pa2	1638266	1639610	1344
Pa2	1639606	1640464	858
Pa2	1639878	1641515	1637
Pa2	1641075	1641627	552
Pa2	1641619	1641667	48
Pa2	1642065	1647169	5104
Pa2	1647170	1647957	787
Pa2	1647958	1648028	70
Pa2	1650940	1651037	97
Pa2	1654312	1654360	48
Pa2	1664005	1664034	29
Pa2	1664074	1664152	78
Pa2	1665305	1665359	54
Pa2	1666054	1673078	7024
Pa2	1679823	1683263	3440
Pa2	1683516	1683548	32
Pa2	1691265	1691301	36
Pa2	1695354	1697730	2376
Pa2	1698090	1698121	31
Pa2	1712210	1712265	55
Pa2	1715331	1715374	43
Pa2	1719343	1720564	1221
Pa2	1720556	1721047	491
Pa2	1721048	1721658	610
Pa2	1722418	1722642	224
Pa2	1722778	1723014	236
Pa2	1724025	1725666	1641
Pa2	1728502	1728864	362
Pa2	1729018	1729241	223
Pa2	1730634	1731095	461
Pa2	1731109	1731216	107
Pa2	1732477	1733074	597
Pa2	1733137	1733385	248
Pa2	1733384	1733430	46
Pa2	1735829	1736307	478
Pa2	1738807	1741555	2748
Pa2	1744691	1744736	45
Pa2	1744843	1747271	2428
Pa2	1746957	1749954	2997
Pa2	1751116	1751138	22
Pa2	1754616	1754678	62
Pa2	1757529	1763153	5624
Pa2	1781616	1781673	57
Pa2	1781675	1781951	276
Pa2	1781945	1781957	12
Pa2	1781958	1783470	1512
Pa2	1786024	1786106	82
Pa2	1788709	1788878	169
Pa2	1788871	1788928	57
Pa2	1788930	1789206	276
Pa2	1789200	1789212	12
Pa2	1789213	1789311	98
Pa2	1798773	1800242	1469
Pa2	1800634	1800803	169
Pa2	1800796	1800853	57
Pa2	1800855	1801131	276
Pa2	1801125	1801137	12
Pa2	1801138	1802650	1512
Pa2	1805204	1805286	82
Pa2	1807889	1808058	169
Pa2	1808051	1808108	57
Pa2	1808110	1808386	276
Pa2	1808387	1810756	2369
Pa2	1810811	1811086	275
Pa2	1811251	1812071	820
Pa2	1812178	1813556	1378
Pa2	1813558	1814683	1125
Pa2	1814685	1814978	293
Pa2	1815121	1815157	36
Pa2	1815740	1815796	56
Pa2	1816215	1816286	71
Pa2	1816288	1816564	276
Pa2	1816558	1816570	12
Pa2	1816571	1816669	98
Pa2	1817034	1817354	320
Pa2	1817387	1817697	310
Pa2	1821583	1821601	18
Pa2	1824207	1824237	30
Pa2	1830109	1830144	35
Pa2	1835275	1835895	620
Pa2	1835730	1837929	2199
Pa2	1838441	1839347	906
Pa2	1839335	1839405	70
Pa2	1839407	1839683	276
Pa2	1839689	1839837	148
Pa2	1845143	1845201	58
Pa2	1851286	1851928	642
Pa2	1855758	1856347	589
Pa2	1865288	1865480	192
Pa2	1865558	1866891	1333
Pa2	1867415	1869523	2108
Pa2	1868210	1872194	3984
Pa2	1871025	1873137	2112
Pa2	1873337	1873391	54
Pa2	1873344	1873415	71
Pa2	1876165	1876226	61
Pa2	1877902	1877940	38
Pa2	1883476	1884507	1031
Pa2	1884504	1884562	58
Pa2	1884622	1884834	212
Pa2	1884837	1885494	657
Pa2	1889286	1889379	93
Pa2	1895482	1895577	95
Pa2	1895574	1897803	2229
Pa2	1908332	1908705	373
Pa2	1908862	1909798	936
Pa2	1911541	1911564	23
Pa2	1917064	1917119	55
Pa2	1919274	1919320	46
Pa2	1921086	1922003	917
Pa2	1922172	1922548	376
Pa2	1923375	1924296	921
Pa2	1924449	1924846	397
Pa2	1925241	1929759	4518
Pa2	1929760	1932452	2692
Pa2	1932602	1932728	126
Pa2	1932894	1933306	412
Pa2	1933314	1934967	1653
Pa2	1935501	1935849	348
Pa2	1936095	1936221	126
Pa2	1936365	1936854	489
Pa2	1937408	1937607	199
Pa2	1938247	1939183	936
Pa2	1939301	1939742	441
Pa2	1940076	1940517	441
Pa2	1940650	1941586	936
Pa2	1942879	1942910	31
Pa2	1943713	1944385	672
Pa2	1959779	1961367	1588
Pa2	1962108	1964536	2428
Pa2	1965847	1965981	134
Pa2	1972810	1972842	32
Pa2	1973119	1973165	46
Pa2	1975057	1975662	605
Pa2	1977325	1978222	897
Pa2	1981754	1983868	2114
Pa2	1982699	1986682	3983
Pa2	1988335	1988940	605
Pa2	1990615	1991512	897
Pa2	1996951	1997910	959
Pa2	1998410	1999817	1407
Pa2	1999817	2000714	897
Pa2	2000713	2005486	4773
Pa2	2008233	2009130	897
Pa2	2010799	2011404	605
Pa2	2014317	2014340	23
Pa2	2016326	2016697	371
Pa2	2016386	2017516	1130
Pa2	2022582	2026692	4110
Pa2	2026938	2026974	36
Pa2	2027705	2027726	21
Pa2	2032358	2032394	36
Pa2	2035758	2035799	41
Pa2	2036133	2036163	30
Pa2	2039070	2039098	28
Pa2	2051242	2051271	29
Pa2	2053336	2056123	2787
Pa2	2056316	2056381	65
Pa2	2056350	2056910	560
Pa2	2060827	2060861	34
Pa2	2062415	2062446	31
Pa2	2066835	2066903	68
Pa2	2068142	2068175	33
Pa2	2079698	2079750	52
Pa2	2087278	2087319	41
Pa2	2096481	2096506	25
Pa2	2101272	2101583	311
Pa2	2101730	2101973	243
Pa2	2102095	2104237	2142
Pa2	2104381	2108870	4489
Pa2	2108871	2109582	711
Pa2	2109583	2110130	547
Pa2	2110131	2110277	146
Pa2	2110996	2111053	57
Pa2	2111181	2111225	44
Pa2	2112749	2112776	27
Pa2	2114038	2114499	461
Pa2	2114500	2115402	902
Pa2	2115393	2116081	688
Pa2	2116213	2116246	33
Pa2	2116305	2116791	486
Pa2	2116947	2117077	130
Pa2	2117152	2119088	1936
Pa2	2119518	2119534	16
Pa2	2119839	2119910	71
Pa2	2119926	2119957	31
Pa2	2123018	2123037	19
Pa2	2126723	2129177	2454
Pa2	2139599	2139644	45
Pa2	2145787	2145807	20
Pa2	2147361	2147398	37
Pa2	2148646	2148960	314
Pa2	2148970	2151051	2081
Pa2	2172905	2172950	45
Pa2	2173385	2173419	34
Pa2	2174506	2174616	110
Pa2	2174851	2174907	56
Pa2	2176459	2176556	97
Pa2	2176472	2176558	86
Pa2	2176550	2178789	2239
Pa2	2178987	2179076	89
Pa2	2179873	2179932	59
Pa2	2187746	2187814	68
Pa2	2192212	2192241	29
Pa2	2192482	2192515	33
Pa2	2207528	2207700	172
Pa2	2207698	2210163	2465
Pa2	2210127	2210138	11
Pa2	2210139	2210191	52
Pa2	2210168	2212599	2431
Pa2	2213485	2213591	106
Pa2	2216087	2216254	167
Pa2	2216255	2216558	303
Pa2	2216559	2216957	398
Pa2	2217280	2218455	1175
Pa2	2223272	2223523	251
Pa2	2223986	2224007	21
Pa2	2224008	2224202	194
Pa2	2224651	2225853	1202
Pa2	2225854	2228096	2242
Pa2	2228091	2228193	102
Pa2	2228099	2228213	114
Pa2	2228951	2231986	3035
Pa2	2232021	2234463	2442
Pa2	2244207	2244238	31
Pa2	2245357	2245391	34
Pa2	2254423	2254465	42
Pa2	2255996	2256058	62
Pa2	2257964	2259552	1588
Pa2	2261977	2261996	19
Pa2	2262046	2262092	46
Pa2	2270732	2273287	2555
Pa2	2272864	2278076	5212
Pa2	2278078	2282742	4664
Pa2	2282881	2285117	2236
Pa2	2287774	2287820	46
Pa2	2290614	2290642	28
Pa2	2291134	2291418	284
Pa2	2291973	2292060	87
Pa2	2294909	2294943	34
Pa2	2294980	2295034	54
Pa2	2312536	2312574	38
Pa2	2316245	2316817	572
Pa2	2316817	2317714	897
Pa2	2317715	2322762	5047
Pa2	2325461	2326140	679
Pa2	2326880	2327619	739
Pa2	2327889	2329687	1798
Pa2	2330452	2330476	24
Pa2	2330575	2330906	331
Pa2	2333212	2334973	1761
Pa2	2338068	2338095	27
Pa2	2338490	2338524	34
Pa2	2342489	2342522	33
Pa2	2354749	2357028	2279
Pa2	2357618	2357677	59
Pa2	2357736	2357948	212
Pa2	2358312	2360591	2279
Pa2	2368138	2368699	561
Pa2	2368702	2368759	57
Pa2	2368761	2369036	275
Pa2	2369135	2369674	539
Pa2	2369668	2370504	836
Pa2	2370505	2371793	1288
Pa2	2378673	2378711	38
Pa2	2380149	2380172	23
Pa2	2392803	2395460	2657
Pa2	2398158	2398209	51
Pa2	2398865	2398893	28
Pa2	2401138	2401162	24
Pa2	2401206	2401235	29
Pa2	2415222	2415352	130
Pa2	2417187	2417517	330
Pa2	2417512	2419715	2203
Pa2	2420880	2421222	342
Pa2	2421218	2421366	148
Pa2	2421239	2421513	274
Pa2	2421514	2421595	81
Pa2	2421662	2422641	979
Pa2	2422944	2423215	271
Pa2	2423317	2423707	390
Pa2	2428188	2428215	27
Pa2	2428216	2428232	16
Pa2	2428234	2428561	327
Pa2	2428562	2429262	700
Pa2	2429150	2429296	146
Pa2	2429294	2429598	304
Pa2	2429386	2429749	363
Pa2	2429645	2430964	1319
Pa2	2430965	2431475	510
Pa2	2431320	2431614	294
Pa2	2431385	2431805	420
Pa2	2431834	2433332	1498
Pa2	2432745	2434428	1683
Pa2	2433651	2435643	1992
Pa2	2435641	2437396	1755
Pa2	2437458	2437558	100
Pa2	2437623	2438268	645
Pa2	2439720	2440215	495
Pa2	2441639	2442931	1292
Pa2	2442899	2443037	138
Pa2	2446745	2446866	121
Pa2	2446864	2447053	189
Pa2	2453018	2454048	1030
Pa2	2456010	2456059	49
Pa2	2456376	2456465	89
Pa2	2479956	2480041	85
Pa2	2480127	2480206	79
Pa2	2481117	2481139	22
Pa2	2481199	2481225	26
Pa2	2501800	2501837	37
Pa2	2504243	2504289	46
Pa2	2507982	2508011	29
Pa2	2509426	2509447	21
Pa2	2516091	2516122	31
Pa2	2516360	2516729	369
Pa2	2516773	2516809	36
Pa2	2516806	2516848	42
Pa2	2517060	2517168	108
Pa2	2517256	2517393	137
Pa2	2517336	2517643	307
Pa2	2517639	2520593	2954
Pa2	2520596	2520620	24
Pa2	2520621	2523700	3079
Pa2	2523687	2523928	241
Pa2	2523818	2523971	153
Pa2	2523917	2523991	74
Pa2	2524532	2524566	34
Pa2	2525304	2527232	1928
Pa2	2531519	2532202	683
Pa2	2532814	2533875	1061
Pa2	2534592	2535520	928
Pa2	2538756	2538778	22
Pa2	2538981	2541580	2599
Pa2	2543200	2543224	24
Pa2	2548103	2550334	2231
Pa2	2550335	2551657	1322
Pa2	2551658	2551870	212
Pa2	2551860	2553465	1605
Pa2	2555195	2555244	49
Pa2	2558462	2558504	42
Pa2	2565278	2565323	45
Pa2	2565458	2566094	636
Pa2	2566524	2568038	1514
Pa2	2568039	2568452	413
Pa2	2568453	2568737	284
Pa2	2572265	2572284	19
Pa2	2573086	2573114	28
Pa2	2576732	2576755	23
Pa2	2586765	2587306	541
Pa2	2587283	2587721	438
Pa2	2599202	2599269	67
Pa2	2601913	2601936	23
Pa2	2615849	2616142	293
Pa2	2617818	2618150	332
Pa2	2618166	2618481	315
Pa2	2619074	2619252	178
Pa2	2619264	2619579	315
Pa2	2619604	2619927	323
Pa2	2620096	2620144	48
Pa2	2625165	2629088	3923
Pa2	2632711	2633043	332
Pa2	2633077	2633374	297
Pa2	2633411	2633586	175
Pa2	2640169	2640455	286
Pa2	2640214	2640508	294
Pa2	2640535	2640826	291
Pa2	2641808	2642104	296
Pa2	2642131	2642425	294
Pa2	2642184	2642470	286
Pa2	2643475	2643644	169
Pa2	2643683	2643998	315
Pa2	2644022	2644346	324
Pa2	2645826	2648010	2184
Pa2	2647943	2648211	268
Pa2	2649204	2649262	58
Pa2	2649610	2649773	163
Pa2	2649816	2650106	290
Pa2	2650147	2650473	326
Pa2	2651800	2653386	1586
Pa2	2653442	2653748	306
Pa2	2654196	2654363	167
Pa2	2654415	2654721	306
Pa2	2654746	2655022	276
Pa2	2654785	2655078	293
Pa2	2656263	2656459	196
Pa2	2656468	2656783	315
Pa2	2656806	2657131	325
Pa2	2658243	2658621	378
Pa2	2658309	2659498	1189
Pa2	2659520	2659582	62
Pa2	2660022	2660203	181
Pa2	2660199	2660496	297
Pa2	2660502	2660780	278
Pa2	2662728	2662858	130
Pa2	2662968	2663354	386
Pa2	2663425	2663577	152
Pa2	2663615	2663921	306
Pa2	2663943	2664278	335
Pa2	2665636	2665943	307
Pa2	2666790	2666847	57
Pa2	2666903	2666944	41
Pa2	2667903	2667940	37
Pa2	2668596	2668627	31
Pa2	2668812	2668841	29
Pa2	2677425	2677674	249
Pa2	2677453	2679595	2142
Pa2	2682466	2683072	606
Pa2	2685862	2688004	2142
Pa2	2687783	2688032	249
Pa2	2688061	2688583	522
Pa2	2689032	2689695	663
Pa2	2689905	2690032	127
Pa2	2689975	2690064	89
Pa2	2690430	2690683	253
Pa2	2691494	2691554	60
Pa2	2692313	2693765	1452
Pa2	2694060	2694796	736
Pa2	2695436	2695476	40
Pa2	2695477	2695584	107
Pa2	2697424	2697551	127
Pa2	2697547	2698699	1152
Pa2	2701806	2701840	34
Pa2	2702110	2702203	93
Pa2	2702178	2704601	2423
Pa2	2705032	2705066	34
Pa2	2705067	2705171	104
Pa2	2719972	2720233	261
Pa2	2720521	2720673	152
Pa2	2720767	2721108	341
Pa2	2724933	2725010	77
Pa2	2725734	2726273	539
Pa2	2727361	2727382	21
Pa2	2728626	2728673	47
Pa2	2728675	2728710	35
Pa2	2731631	2731851	220
Pa2	2735432	2735773	341
Pa2	2735867	2736109	242
Pa2	2736056	2736185	129
Pa2	2737114	2737152	38
Pa2	2745643	2746001	358
Pa2	2764658	2764694	36
Pa2	2764748	2765287	539
Pa2	2782976	2783009	33
Pa2	2786913	2786992	79
Pa2	2790653	2790878	225
Pa2	2790793	2791622	829
Pa2	2791974	2792495	521
Pa2	2792978	2794672	1694
Pa2	2795757	2796313	556
Pa2	2796322	2796547	225
Pa2	2796771	2796987	216
Pa2	2796984	2797321	337
Pa2	2797209	2797521	312
Pa2	2797314	2798478	1164
Pa2	2798901	2799432	531
Pa2	2799262	2801223	1961
Pa2	2801211	2801532	321
Pa2	2803255	2803286	31
Pa2	2805100	2805135	35
Pa2	2811376	2811400	24
Pa2	2813571	2814480	909
Pa2	2814684	2815109	425
Pa2	2815444	2816802	1358
Pa2	2818406	2818441	35
Pa2	2820204	2820235	31
Pa2	2851434	2851898	464
Pa2	2851991	2856210	4219
Pa2	2856204	2858493	2289
Pa2	2858889	2860073	1184
Pa2	2859844	2860175	331
Pa2	2860061	2860400	339
Pa2	2860406	2860613	207
Pa2	2860837	2861062	225
Pa2	2861071	2861646	575
Pa2	2861643	2862398	755
Pa2	2862398	2862843	445
Pa2	2862844	2864627	1783
Pa2	2867477	2867518	41
Pa2	2868593	2868629	36
Pa2	2869527	2870383	856
Pa2	2871499	2871525	26
Pa2	2871526	2872542	1016
Pa2	2872543	2873935	1392
Pa2	2873935	2874013	78
Pa2	2873954	2874520	566
Pa2	2874534	2874826	292
Pa2	2877951	2878018	67
Pa2	2879632	2879681	49
Pa2	2884921	2884958	37
Pa2	2885505	2885632	127
Pa2	2886548	2886564	16
Pa2	2891795	2891823	28
Pa2	2916698	2917029	331
Pa2	2917114	2918182	1068
Pa2	2918283	2918554	271
Pa2	2923048	2925060	2012
Pa2	2925352	2927255	1903
Pa2	2927552	2927590	38
Pa2	2928249	2930261	2012
Pa2	2930553	2932451	1898
Pa2	2932898	2933730	832
Pa2	2933733	2934564	831
Pa2	2935240	2935269	29
Pa2	2944474	2946563	2089
Pa2	2946720	2947591	871
Pa2	2947729	2948660	931
Pa2	2950898	2951610	712
Pa2	2953281	2953993	712
Pa2	2955419	2956131	712
Pa2	2966108	2966151	43
Pa2	2966295	2966311	16
Pa2	2967017	2967151	134
Pa2	2970397	2970420	23
Pa2	2971287	2971317	30
Pa2	2979275	2979313	38
Pa2	2985534	2985563	29
Pa2	2986765	2986814	49
Pa2	2986832	2986880	48
Pa2	3002665	3002720	55
Pa2	3003666	3003885	219
Pa2	3003896	3004306	410
Pa2	3004976	3005454	478
Pa2	3005456	3013129	7673
Pa2	3012965	3013611	646
Pa2	3014338	3014984	646
Pa2	3014820	3022493	7673
Pa2	3022495	3022973	478
Pa2	3025660	3026074	414
Pa2	3041184	3041222	38
Pa2	3041206	3041243	37
Pa2	3042778	3042845	67
Pa2	3045344	3045376	32
Pa2	3048428	3048458	30
Pa2	3054307	3054517	210
Pa2	3054490	3055183	693
Pa2	3063560	3066465	2905
Pa2	3066466	3068080	1614
Pa2	3068081	3068555	474
Pa2	3068536	3069448	912
Pa2	3069656	3071376	1720
Pa2	3083130	3083151	21
Pa2	3084129	3084161	32
Pa2	3100065	3102821	2756
Pa2	3102715	3102835	120
Pa2	3105371	3105415	44
Pa2	3105794	3105877	83
Pa2	3105953	3106097	144
Pa2	3108704	3108848	144
Pa2	3108924	3108973	49
Pa2	3108974	3109006	32
Pa2	3109386	3109430	44
Pa2	3112277	3112366	89
Pa2	3113378	3113664	286
Pa2	3114003	3114576	573
Pa2	3115098	3115130	32
Pa2	3132299	3132334	35
Pa2	3135310	3135356	46
Pa2	3138713	3138785	72
Pa2	3138813	3138847	34
Pa2	3138918	3138977	59
Pa2	3146403	3146441	38
Pa2	3146633	3146670	37
Pa2	3151942	3151972	30
Pa2	3161808	3162011	203
Pa2	3171862	3172341	479
Pa2	3172565	3177362	4797
Pa2	3177363	3179504	2141
Pa2	3179502	3179837	335
Pa2	3179839	3181339	1500
Pa2	3181340	3184333	2993
Pa2	3184334	3186566	2232
Pa2	3186563	3188363	1800
Pa2	3188364	3189861	1497
Pa2	3189863	3190198	335
Pa2	3190196	3192631	2435
Pa2	3192632	3196395	3763
Pa2	3196394	3196737	343
Pa2	3196735	3196853	118
Pa2	3196821	3197174	353
Pa2	3197175	3197225	50
Pa2	3197226	3197568	342
Pa2	3197569	3197619	50
Pa2	3197620	3197962	342
Pa2	3197963	3200803	2840
Pa2	3200804	3202089	1285
Pa2	3202090	3206859	4769
Pa2	3206860	3207396	536
Pa2	3207404	3208572	1168
Pa2	3208573	3214508	5935
Pa2	3214515	3215144	629
Pa2	3215133	3219899	4766
Pa2	3219883	3220382	499
Pa2	3220383	3224278	3895
Pa2	3224279	3227142	2863
Pa2	3227144	3231919	4775
Pa2	3231920	3233866	1946
Pa2	3233863	3234770	907
Pa2	3234763	3236021	1258
Pa2	3236021	3237978	1957
Pa2	3237979	3239997	2018
Pa2	3239998	3243651	3653
Pa2	3243652	3248439	4787
Pa2	3248439	3249602	1163
Pa2	3249597	3252382	2785
Pa2	3252361	3255215	2854
Pa2	3255215	3257611	2396
Pa2	3257612	3259613	2001
Pa2	3259614	3264389	4775
Pa2	3264390	3265680	1290
Pa2	3265681	3267448	1767
Pa2	3267448	3268751	1303
Pa2	3268749	3269097	348
Pa2	3269095	3269689	594
Pa2	3269662	3269995	333
Pa2	3269996	3270996	1000
Pa2	3270996	3274448	3452
Pa2	3274451	3275779	1328
Pa2	3275777	3276125	348
Pa2	3276123	3276690	567
Pa2	3276691	3285207	8516
Pa2	3285196	3289515	4319
Pa2	3289514	3292612	3098
Pa2	3292612	3295460	2848
Pa2	3295460	3299547	4087
Pa2	3299530	3303627	4097
Pa2	3303620	3307713	4093
Pa2	3307706	3311799	4093
Pa2	3311782	3316602	4820
Pa2	3316600	3317339	739
Pa2	3317332	3318841	1509
Pa2	3318842	3319109	267
Pa2	3319111	3329130	10019
Pa2	3329137	3330647	1510
Pa2	3330648	3333681	3033
Pa2	3333687	3336966	3279
Pa2	3336967	3344410	7443
Pa2	3344408	3346028	1620
